# Shyland V24.1 fight-cost survey dataset (#180) — commit ead50f5, RNG seed 180, N=10000 trials per row
encounter_id,kind,tier,members,rooms,encounter_level,player_level,is_at_level,scenario,n_trials,n_resolved,unwinnable_fraction,vitality_max,draught_heal,hp_loss_mean,hp_loss_std,hp_loss_p10,hp_loss_p90,hp_loss_frac_mean,rounds_mean,rounds_std,p_death_unhealed,draughts_per_fight,draught_cost_cp,potions_to_win,potions_to_win_flat25,hit_pct_mc
boss:silk-matron,boss-group,boss,silk-matron+matrons-brood+matrons-brood,The Matron's Larder,3,10,False,headline,10000,10000,0.0,468,94,0.0,0.0,0.0,0.0,0.0,4.6909,0.462122,0.0,0.0,0.0,0,0,1.0
boss:silk-matron,boss-group,boss,silk-matron+matrons-brood+matrons-brood,The Matron's Larder,3,10,False,bare,10000,10000,0.0,268,54,0.0,0.0,0.0,0.0,0.0,4.7008,0.457908,0.0,0.0,0.0,0,0,1.0
boss:silk-matron,boss-group,boss,silk-matron+matrons-brood+matrons-brood,The Matron's Larder,3,10,False,common-weapon,10000,10000,0.0,468,94,0.0,0.0,0.0,0.0,0.0,4.7379,0.439777,0.0,0.0,0.0,0,0,1.0
room:giant-cave-centipede+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-centipede+giant-cave-centipede,The Whistle Throat;The Honeycomb Walls,5,5,True,headline,10000,10000,0.0,404,81,95.7694,38.762606,51.0,147.0,0.237053,5.5953,1.598911,0.0,1.182338,17.735074,0,0,0.564563
room:giant-cave-centipede+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-centipede+giant-cave-centipede,The Whistle Throat;The Honeycomb Walls,5,5,True,bare,10000,10000,0.0,204,41,116.8788,47.897905,62.0,179.0,0.572935,5.6128,1.60171,0.0506,2.850702,42.760537,0,0,0.563747
room:giant-cave-centipede+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-centipede+giant-cave-centipede,The Whistle Throat;The Honeycomb Walls,5,5,True,common-weapon,10000,10000,0.0,404,81,99.687,39.846368,53.0,153.0,0.24675,5.7066,1.645332,0.0,1.230704,18.460556,0,0,0.551659
room:giant-cave-centipede+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-centipede+giant-cave-centipede,The Whistle Throat;The Honeycomb Walls,5,10,False,headline,10000,10000,0.0,468,94,2.9783,4.992658,0.0,10.0,0.006364,3.3132,0.672537,0.0,0.031684,0.475261,0,0,1.0
room:giant-cave-centipede+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-centipede+giant-cave-centipede,The Whistle Throat;The Honeycomb Walls,5,10,False,bare,10000,10000,0.0,268,54,3.5431,6.038555,0.0,12.0,0.013221,3.3128,0.671086,0.0,0.065613,0.984194,0,0,1.0
room:giant-cave-centipede+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-centipede+giant-cave-centipede,The Whistle Throat;The Honeycomb Walls,5,10,False,common-weapon,10000,10000,0.0,468,94,3.9278,5.815908,0.0,11.0,0.008393,3.4614,0.625388,0.0,0.041785,0.626777,0,0,1.0
room:giant-cave-spider+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-spider+giant-cave-spider,The Bone Niche;The Husk Pile,4,4,True,headline,10000,10000,0.0,393,79,92.4485,37.411447,50.0,141.0,0.235238,6.1089,1.904112,0.0,1.170234,17.553513,0,0,0.510305
room:giant-cave-spider+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-spider+giant-cave-spider,The Bone Niche;The Husk Pile,4,4,True,bare,10000,10000,0.0,193,39,113.6229,47.042915,61.0,175.0,0.58872,6.0786,1.911863,0.0618,2.913408,43.701115,0,0,0.511861
room:giant-cave-spider+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-spider+giant-cave-spider,The Bone Niche;The Husk Pile,4,4,True,common-weapon,10000,10000,0.0,393,79,97.0256,38.665304,53.0,149.0,0.246884,6.2054,1.960462,0.0,1.228172,18.422582,0,0,0.498904
room:giant-cave-spider+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-spider+giant-cave-spider,The Bone Niche;The Husk Pile,4,5,False,headline,10000,10000,0.0,404,81,56.5912,25.019926,27.0,89.0,0.140077,4.8815,1.210809,0.0,0.698657,10.479852,0,0,0.659347
room:giant-cave-spider+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-spider+giant-cave-spider,The Bone Niche;The Husk Pile,4,5,False,bare,10000,10000,0.0,204,41,69.5848,30.719277,33.0,110.0,0.341102,4.8491,1.194039,0.001,1.69719,25.457854,0,0,0.661442
room:giant-cave-spider+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-spider+giant-cave-spider,The Bone Niche;The Husk Pile,4,5,False,common-weapon,10000,10000,0.0,404,81,59.4705,25.495284,29.0,92.0,0.147204,4.946,1.237935,0.0,0.734204,11.013056,0,0,0.649171
room:giant-cave-spider+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-spider+giant-cave-spider,The Bone Niche;The Husk Pile,4,10,False,headline,10000,10000,0.0,468,94,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1.0
room:giant-cave-spider+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-spider+giant-cave-spider,The Bone Niche;The Husk Pile,4,10,False,bare,10000,10000,0.0,268,54,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1.0
room:giant-cave-spider+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-spider+giant-cave-spider,The Bone Niche;The Husk Pile,4,10,False,common-weapon,10000,10000,0.0,468,94,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1.0
room:giant-cave-beetle+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-centipede,The Deep Hum;The Larder Shaft,5,5,True,headline,10000,10000,0.0,404,81,102.9137,42.25965,54.0,158.0,0.254737,5.9654,1.776683,0.0,1.27054,19.058093,0,0,0.562326
room:giant-cave-beetle+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-centipede,The Deep Hum;The Larder Shaft,5,5,True,bare,10000,10000,0.0,204,41,126.2656,50.70077,67.0,193.0,0.618949,5.956,1.761665,0.0762,3.079649,46.194732,0,0,0.564036
room:giant-cave-beetle+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-centipede,The Deep Hum;The Larder Shaft,5,5,True,common-weapon,10000,10000,0.0,404,81,108.7444,42.67677,59.0,165.0,0.269169,6.1655,1.828745,0.0001,1.342523,20.137852,0,0,0.54792
room:giant-cave-beetle+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-centipede,The Deep Hum;The Larder Shaft,5,10,False,headline,10000,10000,0.0,468,94,3.1157,5.236594,0.0,10.0,0.006657,3.4848,0.603795,0.0,0.033146,0.497186,0,0,1.0
room:giant-cave-beetle+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-centipede,The Deep Hum;The Larder Shaft,5,10,False,bare,10000,10000,0.0,268,54,3.8472,6.319767,0.0,12.0,0.014355,3.4748,0.610545,0.0,0.071244,1.068667,0,0,1.0
room:giant-cave-beetle+giant-cave-centipede,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-centipede,The Deep Hum;The Larder Shaft,5,10,False,common-weapon,10000,10000,0.0,468,94,3.9668,5.905176,0.0,11.0,0.008476,3.5523,0.58657,0.0,0.0422,0.633,0,0,1.0
boss:whistler-below,boss-group,boss,whistler-below+whistlers-young+whistlers-young,The Whistler's Hollow,6,5,False,headline,10000,10000,0.0,404,81,356.8139,96.05231,241.0,483.0,0.883203,16.159,4.054864,0.287,4.40511,66.076648,1,3,0.4365
boss:whistler-below,boss-group,boss,whistler-below+whistlers-young+whistlers-young,The Whistler's Hollow,6,5,False,bare,10000,10000,0.0,204,41,440.3085,117.618491,299.0,596.0,2.158375,16.1851,4.069378,0.9932,10.739232,161.088476,8,12,0.436327
boss:whistler-below,boss-group,boss,whistler-below+whistlers-young+whistlers-young,The Whistler's Hollow,6,5,False,common-weapon,10000,10000,0.0,404,81,383.8167,97.126495,267.0,512.0,0.950041,16.9618,4.168446,0.3848,4.738478,71.077167,1,4,0.427537
boss:whistler-below,boss-group,boss,whistler-below+whistlers-young+whistlers-young,The Whistler's Hollow,6,6,True,headline,10000,10000,0.0,418,84,235.1934,67.699462,154.0,324.0,0.562664,12.4414,2.956546,0.0111,2.799921,41.998821,0,0,0.536877
boss:whistler-below,boss-group,boss,whistler-below+whistlers-young+whistlers-young,The Whistler's Hollow,6,6,True,bare,10000,10000,0.0,218,44,289.7534,81.638801,191.0,398.0,1.329144,12.4924,2.900611,0.8129,6.585305,98.779568,3,6,0.534181
boss:whistler-below,boss-group,boss,whistler-below+whistlers-young+whistlers-young,The Whistler's Hollow,6,6,True,common-weapon,10000,10000,0.0,418,84,251.7184,67.956753,170.0,341.0,0.602197,12.9579,3.004485,0.0169,2.996648,44.949714,0,0,0.526513
boss:whistler-below,boss-group,boss,whistler-below+whistlers-young+whistlers-young,The Whistler's Hollow,6,10,False,headline,10000,10000,0.0,468,94,28.4129,20.779437,0.0,57.0,0.060711,6.1262,0.436204,0.0,0.302265,4.533973,0,0,0.973687
boss:whistler-below,boss-group,boss,whistler-below+whistlers-young+whistlers-young,The Whistler's Hollow,6,10,False,bare,10000,10000,0.0,268,54,34.5784,25.226761,0.0,69.0,0.129024,6.1221,0.428709,0.0,0.640341,9.605111,0,0,0.974911
boss:whistler-below,boss-group,boss,whistler-below+whistlers-young+whistlers-young,The Whistler's Hollow,6,10,False,common-weapon,10000,10000,0.0,468,94,31.6971,21.303576,0.0,60.0,0.067729,6.2453,0.504508,0.0,0.337203,5.058048,0,0,0.965318
room:giant-cave-beetle+giant-cave-beetle,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-beetle,The Drop;The Droneway;The Low Chamber,5,5,True,headline,10000,10000,0.0,404,81,111.9646,45.841758,59.0,171.0,0.27714,6.3069,1.903815,0.0,1.382279,20.734185,0,0,0.561988
room:giant-cave-beetle+giant-cave-beetle,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-beetle,The Drop;The Droneway;The Low Chamber,5,5,True,bare,10000,10000,0.0,204,41,138.2949,56.667705,73.0,213.0,0.677916,6.3075,1.891281,0.1236,3.373046,50.595695,0,0,0.56279
room:giant-cave-beetle+giant-cave-beetle,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-beetle,The Drop;The Droneway;The Low Chamber,5,5,True,common-weapon,10000,10000,0.0,404,81,119.9103,46.797804,66.0,183.0,0.296808,6.5525,1.950652,0.0,1.480374,22.205611,0,0,0.551347
room:giant-cave-beetle+giant-cave-beetle,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-beetle,The Drop;The Droneway;The Low Chamber,5,10,False,headline,10000,10000,0.0,468,94,3.2629,5.343106,0.0,11.0,0.006972,3.6509,0.538172,0.0,0.034712,0.520676,0,0,1.0
room:giant-cave-beetle+giant-cave-beetle,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-beetle,The Drop;The Droneway;The Low Chamber,5,10,False,bare,10000,10000,0.0,268,54,3.9823,6.48094,0.0,13.0,0.014859,3.6416,0.541987,0.0,0.073746,1.106194,0,0,1.0
room:giant-cave-beetle+giant-cave-beetle,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-beetle,The Drop;The Droneway;The Low Chamber,5,10,False,common-weapon,10000,10000,0.0,468,94,3.9495,5.862862,0.0,11.0,0.008439,3.6668,0.527236,0.0,0.042016,0.630239,0,0,1.0
room:giant-cave-beetle+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-spider,The Buzzing Dark,5,5,True,headline,10000,10000,0.0,404,81,84.8811,34.143977,44.0,130.0,0.210102,5.6021,1.584669,0.0,1.047915,15.718722,0,0,0.602899
room:giant-cave-beetle+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-spider,The Buzzing Dark,5,5,True,bare,10000,10000,0.0,204,41,105.3025,41.902365,56.0,160.0,0.516189,5.6037,1.580584,0.0222,2.568354,38.525305,0,0,0.606153
room:giant-cave-beetle+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-spider,The Buzzing Dark,5,5,True,common-weapon,10000,10000,0.0,404,81,89.4827,34.66732,48.0,135.0,0.221492,5.7129,1.644468,0.0,1.104725,16.57087,0,0,0.595442
room:giant-cave-beetle+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-spider,The Buzzing Dark,5,10,False,headline,10000,10000,0.0,468,94,1.6679,3.790753,0.0,9.0,0.003564,2.8256,0.379453,0.0,0.017744,0.266154,0,0,1.0
room:giant-cave-beetle+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-spider,The Buzzing Dark,5,10,False,bare,10000,10000,0.0,268,54,2.1451,4.758513,0.0,11.0,0.008004,2.8236,0.38116,0.0,0.039724,0.595861,0,0,1.0
room:giant-cave-beetle+giant-cave-spider,multi-aggro,multi-aggro,giant-cave-beetle+giant-cave-spider,The Buzzing Dark,5,10,False,common-weapon,10000,10000,0.0,468,94,2.1173,4.331898,0.0,10.0,0.004524,2.836,0.370276,0.0,0.022524,0.337867,0,0,1.0
boss:dronemother,boss-group,boss,dronemother+dronemothers-swarm+dronemothers-swarm,The Dronemother's Vault,6,5,False,headline,10000,10000,0.0,404,81,427.9558,103.893451,304.0,565.0,1.059297,17.8725,4.086911,0.5617,5.283405,79.251074,2,5,0.442563
boss:dronemother,boss-group,boss,dronemother+dronemothers-swarm+dronemothers-swarm,The Dronemother's Vault,6,5,False,bare,10000,10000,0.0,204,41,524.7952,127.78091,372.0,695.0,2.572525,17.8433,4.101432,0.9997,12.799883,191.998244,10,15,0.443668
boss:dronemother,boss-group,boss,dronemother+dronemothers-swarm+dronemothers-swarm,The Dronemother's Vault,6,5,False,common-weapon,10000,10000,0.0,404,81,450.5744,104.032221,323.0,588.0,1.115283,18.5254,4.211835,0.6493,5.562647,83.439704,2,6,0.430128
boss:dronemother,boss-group,boss,dronemother+dronemothers-swarm+dronemothers-swarm,The Dronemother's Vault,6,6,True,headline,10000,10000,0.0,418,84,297.4062,73.909869,207.0,393.0,0.711498,14.3467,2.961503,0.0628,3.54055,53.10825,0,0,0.55173
boss:dronemother,boss-group,boss,dronemother+dronemothers-swarm+dronemothers-swarm,The Dronemother's Vault,6,6,True,bare,10000,10000,0.0,218,44,365.0303,91.137939,255.0,483.0,1.674451,14.3181,2.981797,0.9634,8.296143,124.442148,5,9,0.553251
boss:dronemother,boss-group,boss,dronemother+dronemothers-swarm+dronemothers-swarm,The Dronemother's Vault,6,6,True,common-weapon,10000,10000,0.0,418,84,314.6142,73.612951,225.0,412.0,0.752666,14.8763,3.044372,0.0884,3.745407,56.181107,1,1,0.53715
boss:dronemother,boss-group,boss,dronemother+dronemothers-swarm+dronemothers-swarm,The Dronemother's Vault,6,10,False,headline,10000,10000,0.0,468,94,35.0879,24.162752,3.0,69.0,0.074974,7.0709,0.788336,0.0,0.373276,5.599133,0,0,0.974756
boss:dronemother,boss-group,boss,dronemother+dronemothers-swarm+dronemothers-swarm,The Dronemother's Vault,6,10,False,bare,10000,10000,0.0,268,54,42.9797,29.474194,6.0,83.0,0.160372,7.082,0.784395,0.0,0.79592,11.938806,0,0,0.975134
boss:dronemother,boss-group,boss,dronemother+dronemothers-swarm+dronemothers-swarm,The Dronemother's Vault,6,10,False,common-weapon,10000,10000,0.0,468,94,39.3275,25.16835,10.0,73.0,0.084033,7.2728,0.830891,0.0,0.418378,6.275665,0,0,0.967935
room:prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion,The Lion's Backyard,9,5,False,headline,10000,10000,0.0,404,81,4412.5667,1593.871869,2564.0,6557.0,10.922195,91.2532,31.476726,1.0,54.476132,817.141981,51,165,0.0
room:prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion,The Lion's Backyard,9,5,False,bare,10000,10000,0.0,204,41,5424.7908,1940.725123,3142.0,8043.0,26.592112,91.3189,31.068077,1.0,132.311971,1984.679561,129,211,0.0
room:prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion,The Lion's Backyard,9,5,False,common-weapon,10000,10000,0.0,404,81,4848.9695,1547.071957,3030.0,6912.0,12.0024,100.1964,30.336909,1.0,59.863821,897.957315,57,182,0.0
room:prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion,The Lion's Backyard,9,9,True,headline,10000,10000,0.0,454,91,259.8871,100.87977,145.0,395.0,0.572439,7.9785,2.546024,0.0469,2.855902,42.838533,0,0,0.462343
room:prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion,The Lion's Backyard,9,9,True,bare,10000,10000,0.0,254,51,319.4362,123.11998,178.0,486.0,1.257623,7.9823,2.566396,0.673,6.263455,93.951824,3,6,0.461997
room:prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion,The Lion's Backyard,9,9,True,common-weapon,10000,10000,0.0,454,91,274.29,103.593665,156.0,410.0,0.604163,8.2566,2.651482,0.0584,3.014176,45.212637,0,0,0.451118
room:prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion,The Lion's Backyard,9,10,False,headline,10000,10000,0.0,468,94,182.9523,72.634833,99.0,279.0,0.390924,6.6066,1.8959,0.0014,1.946301,29.194516,0,0,0.566509
room:prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion,The Lion's Backyard,9,10,False,bare,10000,10000,0.0,268,54,225.0879,88.087397,124.0,340.0,0.83988,6.6363,1.923544,0.2778,4.168294,62.524417,1,1,0.563205
room:prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion,The Lion's Backyard,9,10,False,common-weapon,10000,10000,0.0,468,94,191.977,74.291279,107.0,290.0,0.410207,6.7723,1.996761,0.0028,2.042309,30.634628,0,0,0.552353
room:territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear,Bear's Hollow,9,5,False,headline,10000,10000,0.0,404,81,5292.4015,1870.819131,3083.0,7799.0,13.100004,98.7091,33.279328,1.0,65.33829,980.074352,62,200,0.0
room:territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear,Bear's Hollow,9,5,False,bare,10000,10000,0.0,204,41,6513.3881,2288.389365,3796.0,9610.0,31.928373,98.888,33.236011,1.0,158.863124,2382.946866,156,255,0.0
room:territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear,Bear's Hollow,9,5,False,common-weapon,10000,10000,0.0,404,81,6073.3387,1851.724073,3867.0,8558.0,15.033017,113.2657,32.612174,1.0,74.97949,1124.692352,72,231,0.0
room:territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear,Bear's Hollow,9,9,True,headline,10000,10000,0.0,454,91,343.8695,121.354171,204.0,506.0,0.757422,9.478,2.792582,0.1752,3.778786,56.681786,1,1,0.462186
room:territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear,Bear's Hollow,9,9,True,bare,10000,10000,0.0,254,51,422.1603,150.238262,246.0,624.0,1.662048,9.4775,2.794046,0.8878,8.277653,124.164794,5,10,0.463656
room:territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear,Bear's Hollow,9,9,True,common-weapon,10000,10000,0.0,454,91,366.612,124.935267,222.0,531.0,0.807515,9.9444,2.873588,0.2139,4.028703,60.430549,1,2,0.451631
room:territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear,Bear's Hollow,9,10,False,headline,10000,10000,0.0,468,94,216.3562,83.874372,118.0,327.0,0.4623,7.0451,2.029055,0.0084,2.301662,34.524926,0,0,0.561979
room:territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear,Bear's Hollow,9,10,False,bare,10000,10000,0.0,268,54,268.3564,105.117448,146.0,406.0,1.00133,7.0798,2.062046,0.45,4.969563,74.543444,2,3,0.559126
room:territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear,Bear's Hollow,9,10,False,common-weapon,10000,10000,0.0,468,94,232.8971,88.433103,130.0,348.0,0.497643,7.3937,2.151999,0.0138,2.477629,37.164431,0,0,0.552295
room:prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,Lion's Watch,9,5,False,headline,10000,10000,0.0,404,81,8843.0061,2758.13819,5497.0,12516.0,21.888629,137.4232,40.490916,1.0,109.172915,1637.593722,106,342,0.0
room:prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,Lion's Watch,9,5,False,bare,10000,10000,0.0,204,41,10861.9474,3380.321425,6768.0,15385.0,53.24484,137.198,40.172334,1.0,264.925546,3973.883195,262,429,0.0
room:prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,Lion's Watch,9,5,False,common-weapon,10000,10000,0.0,404,81,9684.6612,2572.533861,6619.0,13127.0,23.971934,150.298,36.83059,1.0,119.563719,1793.455778,116,376,0.0
room:prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,Lion's Watch,9,9,True,headline,10000,10000,0.0,454,91,521.0266,163.995953,329.0,739.0,1.147636,12.0165,3.175284,0.6228,5.725567,85.883505,2,8,0.460142
room:prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,Lion's Watch,9,9,True,bare,10000,10000,0.0,254,51,642.4864,204.125862,404.0,920.0,2.529474,11.9892,3.173529,0.9959,12.597773,188.966588,9,19,0.461474
room:prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,Lion's Watch,9,9,True,common-weapon,10000,10000,0.0,454,91,551.6959,171.877765,352.0,775.0,1.215189,12.4098,3.28966,0.6902,6.062592,90.938885,3,9,0.450805
room:prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,Lion's Watch,9,10,False,headline,10000,10000,0.0,468,94,367.8192,116.294738,232.0,521.0,0.785938,9.9621,2.35836,0.1813,3.91297,58.694553,1,1,0.563235
room:prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,Lion's Watch,9,10,False,bare,10000,10000,0.0,268,54,455.4925,143.584282,287.0,645.0,1.699599,9.9977,2.381448,0.9299,8.435046,126.525694,5,11,0.559869
room:prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,multi-aggro,multi-aggro,prowling-mountain-lion+prowling-mountain-lion+prowling-mountain-lion,Lion's Watch,9,10,False,common-weapon,10000,10000,0.0,468,94,385.0641,119.600014,245.0,543.0,0.822787,10.1721,2.466553,0.2209,4.096427,61.446399,1,2,0.550663
room:territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,Bear's Throne,9,5,False,headline,10000,10000,0.0,404,81,10696.7115,3237.858336,6717.0,15099.0,26.477009,149.189,42.539674,1.0,132.058167,1980.8725,129,416,0.0
room:territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,Bear's Throne,9,5,False,bare,10000,10000,0.0,204,41,13022.3854,3995.486467,8150.0,18372.0,63.835223,148.2655,43.02787,1.0,317.619156,4764.287341,314,515,0.0
room:territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,Bear's Throne,9,5,False,common-weapon,10000,10000,0.0,404,81,12111.4848,3066.14958,8417.0,16274.0,29.978923,169.6349,39.697151,1.0,149.524504,2242.867556,146,473,0.0
room:territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,Bear's Throne,9,9,True,headline,10000,10000,0.0,454,91,687.4203,199.889205,455.0,956.0,1.514142,14.2375,3.452636,0.9016,7.554069,113.311038,4,14,0.461626
room:territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,Bear's Throne,9,9,True,bare,10000,10000,0.0,254,51,843.8803,245.729975,554.0,1175.0,3.322363,14.2556,3.467141,0.9997,16.546673,248.200088,13,27,0.460893
room:territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,Bear's Throne,9,9,True,common-weapon,10000,10000,0.0,454,91,735.5696,202.294335,498.0,1005.0,1.620197,14.9385,3.493954,0.946,8.083182,121.247736,5,16,0.449456
room:territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,Bear's Throne,9,10,False,headline,10000,10000,0.0,468,94,432.8513,135.108618,273.0,611.0,0.924896,10.5471,2.482777,0.3589,4.604801,69.072016,1,4,0.561415
room:territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,Bear's Throne,9,10,False,bare,10000,10000,0.0,268,54,535.1357,168.136007,337.0,758.0,1.996775,10.5884,2.534913,0.9707,9.90992,148.648806,7,14,0.558744
room:territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,multi-aggro,multi-aggro,territorial-brown-bear+territorial-brown-bear+territorial-brown-bear,Bear's Throne,9,10,False,common-weapon,10000,10000,0.0,468,94,467.9777,141.656316,299.0,655.0,0.999952,11.1313,2.620889,0.4607,4.978486,74.677293,2,5,0.549343
room:elder-cave-spider+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-spider+elder-cave-spider,The First Descent;The Web Chimney;The Silk Well;The Chitter Hall;The Veined Gallery,7,5,False,headline,10000,10000,0.0,404,81,576.7954,237.213236,312.0,891.0,1.427711,16.066,6.162097,0.7499,7.120931,106.813963,4,11,0.20859
room:elder-cave-spider+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-spider+elder-cave-spider,The First Descent;The Web Chimney;The Silk Well;The Chitter Hall;The Veined Gallery,7,5,False,bare,10000,10000,0.0,204,41,702.7916,281.399014,382.0,1079.0,3.445057,15.97,5.996441,0.9972,17.141259,257.118878,14,22,0.211152
